Congregate Meals,Home Meals,NFCSP,Preventive Services,Supportive Services,pop60,scenarioId,scenario,State,Year,Total Title III,id
28963855,13639815,9759795,1373850,24283431,3775014,4,Hold Harmless Provision (2006),New York,2011,78020746,36
28963855,13307414,9679695,1371257,24283431,3887476,4,Hold Harmless Provision (2006),New York,2012,77605652,36
28963855,12498399,9063268,1291839,24032984,3965557,4,Hold Harmless Provision (2006),New York,2013,75850345,36
28963855,13027753,8956618,1286483,23934312,4054089,4,Hold Harmless Provision (2006),New York,2014,76169021,36
9360466,4977985,4110286,585707,9368926,1493958,4,Hold Harmless Provision (2006),North Carolina,2006,28403370,37
10066733,5182650,4131012,585910,9372166,1576712,4,Hold Harmless Provision (2006),North Carolina,2007,29338471,37
10773822,5440176,4123430,577665,9371643,1620312,4,Hold Harmless Provision (2006),North Carolina,2008,30286736,37
12007403,6084790,4171739,577661,9988771,1708334,4,Hold Harmless Provision (2006),North Carolina,2009,32830364,37
12363865,6218806,4188342,577661,10329835,1782447,4,Hold Harmless Provision (2006),North Carolina,2010,33678509,37
12573709,6317354,4306356,576505,10484174,1840328,4,Hold Harmless Provision (2006),North Carolina,2011,34258098,37
12688457,6400925,4360720,575417,10572477,1908861,4,Hold Harmless Provision (2006),North Carolina,2012,34597996,37
11542567,6096226,4166899,542091,9272300,1975053,4,Hold Harmless Provision (2006),North Carolina,2013,31620083,37
12616135,6434937,4195336,539844,9234231,2035198,4,Hold Harmless Provision (2006),North Carolina,2014,33020483,37
1919299,906082,777878,106594,1746341,121546,4,Hold Harmless Provision (2006),North Dakota,2006,5456194,38
1983727,936395,779224,106779,1749360,122461,4,Hold Harmless Provision (2006),North Dakota,2007,5555485,38
2039714,962745,762013,105130,1749717,124434,4,Hold Harmless Provision (2006),North Dakota,2008,5619319,38
2158368,1065886,766492,105130,1795942,130437,4,Hold Harmless Provision (2006),North Dakota,2009,5891818,38
2190101,1081558,766267,105130,1830190,134402,4,Hold Harmless Provision (2006),North Dakota,2010,5973246,38
2186289,1079676,764933,104920,1827011,138703,4,Hold Harmless Provision (2006),North Dakota,2011,5962829,38
2181871,1077497,763390,104722,1823319,142762,4,Hold Harmless Provision (2006),North Dakota,2012,5950799,38
2068203,1021362,723620,98657,1728330,142660,4,Hold Harmless Provision (2006),North Dakota,2013,5640172,38
2169045,1071165,720651,98248,1721234,147423,4,Hold Harmless Provision (2006),North Dakota,2014,5780343,38
16393785,7203180,6301572,847522,13816810,2060785,4,Hold Harmless Provision (2006),Ohio,2006,44562869,39
16503847,7349046,6303752,847816,13821588,2112680,4,Hold Harmless Provision (2006),Ohio,2007,44826049,39
16548064,7459637,6040212,835885,13820818,2165387,4,Hold Harmless Provision (2006),Ohio,2008,44704616,39
16597987,8207423,6013361,835879,13856054,2239516,4,Hold Harmless Provision (2006),Ohio,2009,45510704,39
16509438,8269111,5957778,835879,13849980,2298658,4,Hold Harmless Provision (2006),Ohio,2010,45422186,39
16533997,8307104,5990792,834207,13816810,2364096,4,Hold Harmless Provision (2006),Ohio,2011,45482910,39
16393785,8262220,5998353,832633,13816810,2423603,4,Hold Harmless Provision (2006),Ohio,2012,45303801,39
16393785,7783568,5629924,784410,13674310,2467473,4,Hold Harmless Provision (2006),Ohio,2013,44265997,39
16393785,8110984,5551309,781158,13618168,2526094,4,Hold Harmless Provision (2006),Ohio,2014,44455404,39
5080736,2218398,1874664,261015,4278286,642346,4,Hold Harmless Provision (2006),Oklahoma,2006,13713099,40
5114846,2283875,1875313,261105,4279765,663448,4,Hold Harmless Provision (2006),Oklahoma,2007,13814904,40
5128550,2334101,1840343,257431,4279527,674646,4,Hold Harmless Provision (2006),Oklahoma,2008,13839952,40
5144022,2572440,1846777,257429,4290438,687892,4,Hold Harmless Provision (2006),Oklahoma,2009,14111106,40
5160125,2595452,1841367,257429,4311211,715232,4,Hold Harmless Provision (2006),Oklahoma,2010,14165584,40
5104353,2564558,1827039,256914,4278286,733743,4,Hold Harmless Provision (2006),Oklahoma,2011,14031150,40
5092422,2568966,1822471,256429,4278286,747285,4,Hold Harmless Provision (2006),Oklahoma,2012,14018574,40
5080736,2418704,1722263,241578,4234162,761228,4,Hold Harmless Provision (2006),Oklahoma,2013,13697443,40
5080736,2514252,1703328,240576,4216778,782886,4,Hold Harmless Provision (2006),Oklahoma,2014,13755670,40
4301949,2196712,1887846,258464,4134370,653847,4,Hold Harmless Provision (2006),Oregon,2006,12779341,41
4451246,2291632,1888499,258930,4142272,687777,4,Hold Harmless Provision (2006),Oregon,2007,13032579,41
4748147,2397548,1864935,254915,4135569,719979,4,Hold Harmless Provision (2006),Oregon,2008,13401114,41
5288538,2679984,1879727,254913,4399453,742573,4,Hold Harmless Provision (2006),Oregon,2009,14502615,41
5451950,2742235,1881639,254913,4555027,778672,4,Hold Harmless Provision (2006),Oregon,2010,14885764,41
5488400,2757513,1880893,254403,4576322,809533,4,Hold Harmless Provision (2006),Oregon,2011,14957531,41
5510920,2780085,1908337,253923,4591896,835895,4,Hold Harmless Provision (2006),Oregon,2012,15045161,41
5034431,2658943,1820218,239217,4091730,867154,4,Hold Harmless Provision (2006),Oregon,2013,13844539,41
5508448,2809618,1820805,238225,4074931,907556,4,Hold Harmless Provision (2006),Oregon,2014,14452027,41
21279716,8777372,8155894,1032740,17879977,2487309,4,Hold Harmless Provision (2006),Pennsylvania,2006,57125699,42
21422581,8939272,8158716,1033098,17886160,2538296,4,Hold Harmless Provision (2006),Pennsylvania,2007,57439827,42
21479976,9019354,7650187,1018559,17885163,2582570,4,Hold Harmless Provision (2006),Pennsylvania,2008,57053239,42
21544777,9858253,7582087,1018552,17930762,2650015,4,Hold Harmless Provision (2006),Pennsylvania,2009,57934431,42
21429838,9870666,7449148,1018552,17922902,2721825,4,Hold Harmless Provision (2006),Pennsylvania,2010,57691106,42
21279716,9854900,7442187,1016515,17879977,2775373,4,Hold Harmless Provision (2006),Pennsylvania,2011,57473295,42
21279716,9761855,7379177,1014597,17879977,2825147,4,Hold Harmless Provision (2006),Pennsylvania,2012,57315322,42
21279716,9152573,6876661,955835,17695572,2899210,4,Hold Harmless Provision (2006),Pennsylvania,2013,55960357,42
21279716,9517980,6751748,951872,17622920,2962353,4,Hold Harmless Provision (2006),Pennsylvania,2014,56124236,42
1950184,906082,777878,106594,1746341,199678,4,Hold Harmless Provision (2006),Rhode Island,2006,5487079,44
1983727,936395,779224,106779,1749360,200484,4,Hold Harmless Provision (2006),Rhode Island,2007,5555485,44
2039714,962745,762013,105130,1749717,203182,4,Hold Harmless Provision (2006),Rhode Island,2008,5619319,44
2158368,1065886,766492,105130,1795942,208143,4,Hold Harmless Provision (2006),Rhode Island,2009,5891818,44
2190101,1081558,766267,105130,1830190,211881,4,Hold Harmless Provision (2006),Rhode Island,2010,5973246,44
2186289,1079676,764933,104920,1827011,216603,4,Hold Harmless Provision (2006),Rhode Island,2011,5962829,44
2181871,1077497,763390,104722,1823319,222491,4,Hold Harmless Provision (2006),Rhode Island,2012,5950799,44
2068203,1021362,723620,98657,1728330,227811,4,Hold Harmless Provision (2006),Rhode Island,2013,5640172,44
2169045,1071165,720651,98248,1721234,233796,4,Hold Harmless Provision (2006),Rhode Island,2014,5780343,44
4787216,2545887,2054360,299548,4791543,778695,4,Hold Harmless Provision (2006),South Carolina,2006,14478554,45
5174710,2664093,2078850,301014,4815518,812739,4,Hold Harmless Provision (2006),South Carolina,2007,15034185,45
5561393,2808192,2102999,295435,4830324,850312,4,Hold Harmless Provision (2006),South Carolina,2008,15598343,45
6231073,3157616,2153600,295433,5183532,883621,4,Hold Harmless Provision (2006),South Carolina,2009,17021254,45
6468058,3253319,2180698,295433,5403971,917839,4,Hold Harmless Provision (2006),South Carolina,2010,17601479,45
6572016,3301949,2237296,294842,5479859,952593,4,Hold Harmless Provision (2006),South Carolina,2011,17885962,45
6533039,3295711,2184482,294285,5443562,984840,4,Hold Harmless Provision (2006),South Carolina,2012,17751079,45
5968512,3152280,2104546,277242,4742125,1022902,4,Hold Harmless Provision (2006),South Carolina,2013,16244705,45
6522158,3326667,2125724,276092,4722656,1070183,4,Hold Harmless Provision (2006),South Carolina,2014,16973297,45
1919299,906082,777878,106594,1746341,145378,4,Hold Harmless Provision (2006),South Dakota,2006,5456194,46
1983727,936395,779224,106779,1749360,150933,4,Hold Harmless Provision (2006),South Dakota,2007,5555485,46
2039714,962745,762013,105130,1749717,156518,4,Hold Harmless Provision (2006),South Dakota,2008,5619319,46
2158368,1065886,766492,105130,1795942,156487,4,Hold Harmless Provision (2006),South Dakota,2009,5891818,46
2190101,1081558,766267,105130,1830190,160900,4,Hold Harmless Provision (2006),South Dakota,2010,5973246,46
2186289,1079676,764933,104920,1827011,168834,4,Hold Harmless Provision (2006),South Dakota,2011,5962829,46
2181871,1077497,763390,104722,1823319,170250,4,Hold Harmless Provision (2006),South Dakota,2012,5950799,46
2068203,1021362,723620,98657,1728330,177692,4,Hold Harmless Provision (2006),South Dakota,2013,5640172,46
2169045,1071165,720651,98248,1721234,181704,4,Hold Harmless Provision (2006),South Dakota,2014,5780343,46
7154118,3591903,2917811,422621,6760219,1067781,4,Hold Harmless Provision (2006),Tennessee,2006,20846672,47
7220639,3717397,2918820,422767,6762557,1116702,4,Hold Harmless Provision (2006),Tennessee,2007,21042180,47
7662786,3869277,2926037,416818,6762180,1159412,4,Hold Harmless Provision (2006),Tennessee,2008,21637098,47
8553255,4334389,2980312,416815,7115319,1191768,4,Hold Harmless Provision (2006),Tennessee,2009,23400090,47
8804116,4428315,3005220,416815,7355714,1240313,4,Hold Harmless Provision (2006),Tennessee,2010,24010180,47
8832811,4437831,3033344,415981,7364949,1272004,4,Hold Harmless Provision (2006),Tennessee,2011,24084916,47
8765235,4421784,3006252,415196,7303508,1310388,4,Hold Harmless Provision (2006),Tennessee,2012,23911975,47
7942564,4194879,2866541,391150,6690497,1346235,4,Hold Harmless Provision (2006),Tennessee,2013,22085631,47
8608241,4390687,2863391,389528,6663028,1386197,4,Hold Harmless Provision (2006),Tennessee,2014,22914875,47
20307718,10799838,8845016,1270703,20326073,3244467,4,Hold Harmless Provision (2006),Texas,2006,61549348,48
21926281,11288293,8903184,1275458,20404314,3388681,4,Hold Harmless Provision (2006),Texas,2007,63797530,48
23336514,11783631,8949684,1253255,20331968,3528595,4,Hold Harmless Provision (2006),Texas,2008,65655052,48
25965881,13158293,9079495,1253246,21600611,3637110,4,Hold Harmless Provision (2006),Texas,2009,71057526,48
26774531,13467117,9149374,1253246,22369742,3817334,4,Hold Harmless Provision (2006),Texas,2010,73014010,48
26912390,13521475,9215393,1250740,22440012,3976025,4,Hold Harmless Provision (2006),Texas,2011,73340010,48
27041031,13641345,9176247,1248379,22531556,4122658,4,Hold Harmless Provision (2006),Texas,2012,73638558,48
24742235,13067653,8808631,1176078,20116440,4265826,4,Hold Harmless Provision (2006),Texas,2013,67911037,48
27060605,13802428,8842879,1171202,20033849,4452722,4,Hold Harmless Provision (2006),Texas,2014,70910963,48
1962783,991871,826957,116703,1866772,309236,4,Hold Harmless Provision (2006),Utah,2006,5765086,49
2045113,1052884,844407,118965,1903155,326488,4,Hold Harmless Provision (2006),Utah,2007,5964524,49
2218675,1120307,866502,115101,1927021,344220,4,Hold Harmless Provision (2006),Utah,2008,6247606,49
2496848,1265286,889240,115100,2077089,353286,4,Hold Harmless Provision (2006),Utah,2009,6843563,49
2615203,1315401,911931,115100,2184965,359467,4,Hold Harmless Provision (2006),Utah,2010,7142600,49
2615859,1314275,910038,114870,2181148,374570,4,Hold Harmless Provision (2006),Utah,2011,7136190,49
2542925,1282826,888363,114654,2118857,385284,4,Hold Harmless Provision (2006),Utah,2012,6947625,49
2332537,1231933,852599,108013,1847519,406768,4,Hold Harmless Provision (2006),Utah,2013,6372601,49
2556342,1303878,853564,107565,1839934,426513,4,Hold Harmless Provision (2006),Utah,2014,6661283,49
1919299,906082,777878,106594,1746341,116980,4,Hold Harmless Provision (2006),Vermont,2006,5456194,50
1983727,936395,779224,106779,1749360,118524,4,Hold Harmless Provision (2006),Vermont,2007,5555485,50
2039714,962745,762013,105130,1749717,125105,4,Hold Harmless Provision (2006),Vermont,2008,5619319,50
2158368,1065886,766492,105130,1795942,127342,4,Hold Harmless Provision (2006),Vermont,2009,5891818,50
2190101,1081558,766267,105130,1830190,131777,4,Hold Harmless Provision (2006),Vermont,2010,5973246,50
2186289,1079676,764933,104920,1827011,136675,4,Hold Harmless Provision (2006),Vermont,2011,5962829,50
2181871,1077497,763390,104722,1823319,142329,4,Hold Harmless Provision (2006),Vermont,2012,5950799,50
2068203,1021362,723620,98657,1728330,148810,4,Hold Harmless Provision (2006),Vermont,2013,5640172,50
2169045,1071165,720651,98248,1721234,151361,4,Hold Harmless Provision (2006),Vermont,2014,5780343,50
7857858,4178884,3391865,491685,7864960,1238524,4,Hold Harmless Provision (2006),Virginia,2006,23785252,51
8469908,4360557,3393038,492697,7881987,1295052,4,Hold Harmless Provision (2006),Virginia,2007,24598187,51
8920723,4504465,3376011,484934,7867241,1341091,4,Hold Harmless Provision (2006),Virginia,2008,25153374,51
9912439,5023160,3417589,484930,8246003,1375436,4,Hold Harmless Provision (2006),Virginia,2009,27084121,51
10183122,5121931,3437386,484930,8507855,1436933,4,Hold Harmless Provision (2006),Virginia,2010,27735224,51
10192972,5121210,3446280,483960,8499074,1486900,4,Hold Harmless Provision (2006),Virginia,2011,27743496,51
10162304,5126561,3445502,483047,8467596,1534256,4,Hold Harmless Provision (2006),Virginia,2012,27685010,51
9237708,4878911,3290920,455071,7783845,1574303,4,Hold Harmless Provision (2006),Virginia,2013,25646455,51
10058787,5130546,3301214,453184,7751887,1633947,4,Hold Harmless Provision (2006),Virginia,2014,26695618,51
6444227,3427102,2851120,403231,6450052,1038082,4,Hold Harmless Provision (2006),Washington,2006,19575732,53
6972003,3589392,2852106,405563,6488056,1094674,4,Hold Harmless Provision (2006),Washington,2007,20307120,53
7438172,3755860,2850212,397694,6460393,1126487,4,Hold Harmless Provision (2006),Washington,2008,20902331,53
8327051,4219760,2883863,397692,6927144,1162478,4,Hold Harmless Provision (2006),Washington,2009,22755510,53
8585070,4318139,2894555,397692,7172705,1219764,4,Hold Harmless Provision (2006),Washington,2010,23368161,53
8661357,4351688,2900557,396896,7221988,1277312,4,Hold Harmless Provision (2006),Washington,2011,23532486,53
8661973,4369691,2923761,396147,7217466,1329565,4,Hold Harmless Provision (2006),Washington,2012,23569038,53
7951293,4199488,2807974,373204,6383529,1373911,4,Hold Harmless Provision (2006),Washington,2013,21715488,53
8686777,4430744,2808735,371656,6357321,1422823,4,Hold Harmless Provision (2006),Washington,2014,22655233,53
3305947,1319658,1113536,155270,2773538,377447,4,Hold Harmless Provision (2006),West Virginia,2006,8667949,54
3328142,1346993,1113921,155324,2774497,382254,4,Hold Harmless Provision (2006),West Virginia,2007,8718877,54
3337059,1364576,1082369,153138,2774342,397730,4,Hold Harmless Provision (2006),West Virginia,2008,8711484,54
3347126,1494599,1082333,153137,2781416,402217,4,Hold Harmless Provision (2006),West Virginia,2009,8858611,54
3329269,1505721,1073857,153137,2780196,425017,4,Hold Harmless Provision (2006),West Virginia,2010,8842180,54
3305947,1494917,1067786,152831,2773538,433125,4,Hold Harmless Provision (2006),West Virginia,2011,8795019,54
3305947,1527382,1079225,152542,2773538,446645,4,Hold Harmless Provision (2006),West Virginia,2012,8838634,54
3305947,1431503,1008212,143708,2744933,449646,4,Hold Harmless Provision (2006),West Virginia,2013,8634303,54
3305947,1491504,997669,143112,2733663,459791,4,Hold Harmless Provision (2006),West Virginia,2014,8671895,54
7586993,3373301,2993725,396901,6390390,974028,4,Hold Harmless Provision (2006),Wisconsin,2006,20741310,55
7637929,3471427,2994761,397038,6392600,1008371,4,Hold Harmless Provision (2006),Wisconsin,2007,20893755,55
7658393,3536783,2869624,391451,6392244,1027630,4,Hold Harmless Provision (2006),Wisconsin,2008,20848495,55
7729347,3916871,2887829,391448,6429923,1060472,4,Hold Harmless Provision (2006),Wisconsin,2009,21355418,55
7859067,3952972,2861507,391448,6566139,1088201,4,Hold Harmless Provision (2006),Wisconsin,2010,21631133,55
7842960,3940504,2853414,390666,6539594,1133891,4,Hold Harmless Provision (2006),Wisconsin,2011,21567138,55
7812612,3941216,2887461,389928,6509748,1168256,4,Hold Harmless Provision (2006),Wisconsin,2012,21540965,55
7586993,3726193,2709247,367345,6324483,1202202,4,Hold Harmless Provision (2006),Wisconsin,2013,20714261,55
7687478,3921045,2688849,365822,6298516,1242638,4,Hold Harmless Provision (2006),Wisconsin,2014,20961710,55
1919299,906082,777878,106594,1746341,88965,4,Hold Harmless Provision (2006),Wyoming,2006,5456194,56
1983727,936395,779224,106779,1749360,91048,4,Hold Harmless Provision (2006),Wyoming,2007,5555485,56
2039714,962745,762013,105130,1749717,93394,4,Hold Harmless Provision (2006),Wyoming,2008,5619319,56
2158368,1065886,766492,105130,1795942,95227,4,Hold Harmless Provision (2006),Wyoming,2009,5891818,56
2190101,1081558,766267,105130,1830190,101637,4,Hold Harmless Provision (2006),Wyoming,2010,5973246,56
2186289,1079676,764933,104920,1827011,104667,4,Hold Harmless Provision (2006),Wyoming,2011,5962829,56
2181871,1077497,763390,104722,1823319,111143,4,Hold Harmless Provision (2006),Wyoming,2012,5950799,56
2068203,1021362,723620,98657,1728330,115774,4,Hold Harmless Provision (2006),Wyoming,2013,5640172,56
2169045,1071165,720651,98248,1721234,120582,4,Hold Harmless Provision (2006),Wyoming,2014,5780343,56
6630460,3437786,2273071,311357,5325874,1067476.222,4,Hold Harmless Provision (2006),Alabama,2016,17978548,1
6491586,3314409,2210499,312641,5347831,1092946.956,4,Hold Harmless Provision (2006),Alabama,2015,17676966,1
6630460,3437786,2273071,311357,5325874,1118417.689,4,Hold Harmless Provision (2006),Alabama,2017,17978548,1
6630460,3437786,2273071,311357,5325874,1143888.422,4,Hold Harmless Provision (2006),Alabama,2018,17978548,1
6630460,3437786,2273071,311357,5325874,1169359.156,4,Hold Harmless Provision (2006),Alabama,2019,17978548,1
2219293,1120393,745401,98248,1721234,116160.7222,4,Hold Harmless Provision (2006),Alaska,2016,5904569,2
2177988,1075581,723622,98653,1728330,121306.6889,4,Hold Harmless Provision (2006),Alaska,2015,5804174,2
2219293,1120393,745401,98248,1721234,126452.6556,4,Hold Harmless Provision (2006),Alaska,2017,5904569,2
2219293,1120393,745401,98248,1721234,131598.6222,4,Hold Harmless Provision (2006),Alaska,2018,5904569,2
2219293,1120393,745401,98248,1721234,136744.5889,4,Hold Harmless Provision (2006),Alaska,2019,5904569,2
9321402,4832995,3337314,378742,6478530,1487759.472,4,Hold Harmless Provision (2006),Arizona,2016,24348983,4
8987114,4588551,3171015,380303,6505241,1534157.922,4,Hold Harmless Provision (2006),Arizona,2015,23632224,4
9321402,4832995,3337314,378742,6478530,1580556.372,4,Hold Harmless Provision (2006),Arizona,2017,24348983,4
9321402,4832995,3337314,378742,6478530,1626954.822,4,Hold Harmless Provision (2006),Arizona,2018,24348983,4
9321402,4832995,3337314,378742,6478530,1673353.272,4,Hold Harmless Provision (2006),Arizona,2019,24348983,4
4163564,2123029,1442327,197733,3450663,656132.9167,4,Hold Harmless Provision (2006),Arkansas,2016,11377316,5
4163564,2057220,1406669,198548,3464889,669759.3,4,Hold Harmless Provision (2006),Arkansas,2015,11290890,5
4163564,2123029,1442327,197733,3450663,683385.6833,4,Hold Harmless Provision (2006),Arkansas,2017,11377316,5
4163564,2123029,1442327,197733,3450663,697012.0667,4,Hold Harmless Provision (2006),Arkansas,2018,11377316,5
4163564,2123029,1442327,197733,3450663,710638.45,4,Hold Harmless Provision (2006),Arkansas,2019,11377316,5
45080598,23373558,15350031,1992449,34081746,7229899.111,4,Hold Harmless Provision (2006),California,2016,119878382,6
43618817,22270459,14793851,2000665,34222266,7442320.178,4,Hold Harmless Provision (2006),California,2015,116906058,6
45080598,23373558,15350031,1992449,34081746,7654741.244,4,Hold Harmless Provision (2006),California,2017,119878382,6
45080598,23373558,15350031,1992449,34081746,7867162.311,4,Hold Harmless Provision (2006),California,2018,119878382,6
45080598,23373558,15350031,1992449,34081746,8079583.378,4,Hold Harmless Provision (2006),California,2019,119878382,6
6099151,3114043,1914700,240388,4111937,1026592.472,4,Hold Harmless Provision (2006),Colorado,2015,15480219,8
6334621,3284398,2000285,239401,4095054,1065523.989,4,Hold Harmless Provision (2006),Colorado,2016,15953759,8
6334621,3284398,2000285,239401,4095054,1104455.506,4,Hold Harmless Provision (2006),Colorado,2017,15953759,8
6334621,3284398,2000285,239401,4095054,1143387.022,4,Hold Harmless Provision (2006),Colorado,2018,15953759,8
6334621,3284398,2000285,239401,4095054,1182318.539,4,Hold Harmless Provision (2006),Colorado,2019,15953759,8
5241452,2565047,1746824,244076,4341017,797638.7778,4,Hold Harmless Provision (2006),Connecticut,2016,14138416,9
5241452,2487455,1717627,245082,4358914,815587.5111,4,Hold Harmless Provision (2006),Connecticut,2015,14050530,9
5241452,2565047,1746824,244076,4341017,833536.2444,4,Hold Harmless Provision (2006),Connecticut,2017,14138416,9
5241452,2565047,1746824,244076,4341017,851484.9778,4,Hold Harmless Provision (2006),Connecticut,2018,14138416,9
5241452,2565047,1746824,244076,4341017,869433.7111,4,Hold Harmless Provision (2006),Connecticut,2019,14138416,9
2219293,1120393,745401,98248,1721234,216812.4167,4,Hold Harmless Provision (2006),Delaware,2016,5904569,10
2177988,1075581,723622,98653,1728330,223385.3,4,Hold Harmless Provision (2006),Delaware,2015,5804174,10
2219293,1120393,745401,98248,1721234,229958.1833,4,Hold Harmless Provision (2006),Delaware,2017,5904569,10
2219293,1120393,745401,98248,1721234,236531.0667,4,Hold Harmless Provision (2006),Delaware,2018,5904569,10
2219293,1120393,745401,98248,1721234,243103.95,4,Hold Harmless Provision (2006),Delaware,2019,5904569,10
2219293,1120393,745401,98248,1721234,108172.9722,4,Hold Harmless Provision (2006),District of Columbia,2016,5904569,11
2177988,1075581,723622,98653,1728330,109476.5889,4,Hold Harmless Provision (2006),District of Columbia,2015,5804174,11
2219293,1120393,745401,98248,1721234,110780.2056,4,Hold Harmless Provision (2006),District of Columbia,2017,5904569,11
2219293,1120393,745401,98248,1721234,112083.8222,4,Hold Harmless Provision (2006),District of Columbia,2018,5904569,11
2219293,1120393,745401,98248,1721234,113387.4389,4,Hold Harmless Provision (2006),District of Columbia,2019,5904569,11
32045414,16615026,12143606,1455604,24898663,5090601.5,4,Hold Harmless Provision (2006),Florida,2016,87158313,12
31088385,15872796,11694400,1461605,25001315,5219017.8,4,Hold Harmless Provision (2006),Florida,2015,85118501,12
32045414,16615026,12143606,1455604,24898663,5347434.1,4,Hold Harmless Provision (2006),Florida,2017,87158313,12
32045414,16615026,12143606,1455604,24898663,5475850.4,4,Hold Harmless Provision (2006),Florida,2018,87158313,12
32045414,16615026,12143606,1455604,24898663,5604266.7,4,Hold Harmless Provision (2006),Florida,2019,87158313,12
11449654,5936459,3681542,455734,7795519,1850107,4,Hold Harmless Provision (2006),Georgia,2016,29318908,13
11081426,5657844,3522925,457613,7827659,1910579.4,4,Hold Harmless Provision (2006),Georgia,2015,28547467,13
11449654,5936459,3681542,455734,7795519,1971051.8,4,Hold Harmless Provision (2006),Georgia,2017,29318908,13
11449654,5936459,3681542,455734,7795519,2031524.2,4,Hold Harmless Provision (2006),Georgia,2018,29318908,13
11449654,5936459,3681542,455734,7795519,2091996.6,4,Hold Harmless Provision (2006),Georgia,2019,29318908,13
2219293,1120393,745401,98248,1721234,325660.3056,4,Hold Harmless Provision (2006),Hawaii,2016,5904569,15
2177988,1075581,723622,98653,1728330,334945.8556,4,Hold Harmless Provision (2006),Hawaii,2015,5804174,15
2219293,1120393,745401,98248,1721234,344231.4056,4,Hold Harmless Provision (2006),Hawaii,2017,5904569,15
2219293,1120393,745401,98248,1721234,353516.9556,4,Hold Harmless Provision (2006),Hawaii,2018,5904569,15
2219293,1120393,745401,98248,1721234,362802.5056,4,Hold Harmless Provision (2006),Hawaii,2019,5904569,15
2219293,1120393,745401,98248,1721234,342706.5278,4,Hold Harmless Provision (2006),Idaho,2016,5904569,16
2177988,1075581,723622,98653,1728330,354880.3444,4,Hold Harmless Provision (2006),Idaho,2015,5804174,16
2219293,1120393,745401,98248,1721234,367054.1611,4,Hold Harmless Provision (2006),Idaho,2017,5904569,16
2219293,1120393,745401,98248,1721234,379227.9778,4,Hold Harmless Provision (2006),Idaho,2018,5904569,16
2219293,1120393,745401,98248,1721234,391401.7944,4,Hold Harmless Provision (2006),Idaho,2019,5904569,16
17286541,8373552,5564836,786094,14316068,2584316.444,4,Hold Harmless Provision (2006),Illinois,2016,46327091,17
17286541,8085366,5457691,789335,14375090,2641896.444,4,Hold Harmless Provision (2006),Illinois,2015,45994023,17
17286541,8373552,5564836,786094,14316068,2699476.444,4,Hold Harmless Provision (2006),Illinois,2017,46327091,17
17286541,8373552,5564836,786094,14316068,2757056.444,4,Hold Harmless Provision (2006),Illinois,2018,46327091,17
17286541,8373552,5564836,786094,14316068,2814636.444,4,Hold Harmless Provision (2006),Illinois,2019,46327091,17
8499079,4406634,2906109,399161,6827801,1362415.556,4,Hold Harmless Provision (2006),Indiana,2016,23038784,18
8321546,4248732,2844470,400806,6855951,1395717.422,4,Hold Harmless Provision (2006),Indiana,2015,22671505,18
8499079,4406634,2906109,399161,6827801,1429019.289,4,Hold Harmless Provision (2006),Indiana,2017,23038784,18
8499079,4406634,2906109,399161,6827801,1462321.156,4,Hold Harmless Provision (2006),Indiana,2018,23038784,18
8499079,4406634,2906109,399161,6827801,1495623.022,4,Hold Harmless Provision (2006),Indiana,2019,23038784,18
5081501,2260928,1575411,217047,4199620,697837.6944,4,Hold Harmless Provision (2006),Iowa,2016,13334507,19
5081501,2189131,1555744,217942,4216934,712207.7444,4,Hold Harmless Provision (2006),Iowa,2015,13261252,19
5081501,2260928,1575411,217047,4199620,726577.7944,4,Hold Harmless Provision (2006),Iowa,2017,13334507,19
5081501,2260928,1575411,217047,4199620,740947.8444,4,Hold Harmless Provision (2006),Iowa,2018,13334507,19
5081501,2260928,1575411,217047,4199620,755317.8944,4,Hold Harmless Provision (2006),Iowa,2019,13334507,19
4089903,1932025,1310132,179147,3383554,599082.6111,4,Hold Harmless Provision (2006),Kansas,2016,10894761,20
4089903,1863982,1284858,179886,3397503,613066.2444,4,Hold Harmless Provision (2006),Kansas,2015,10816132,20
4089903,1932025,1310132,179147,3383554,627049.8778,4,Hold Harmless Provision (2006),Kansas,2017,10894761,20
4089903,1932025,1310132,179147,3383554,641033.5111,4,Hold Harmless Provision (2006),Kansas,2018,10894761,20
4089903,1932025,1310132,179147,3383554,655017.1444,4,Hold Harmless Provision (2006),Kansas,2019,10894761,20
5907747,3063071,1983860,273195,4673107,947368.5556,4,Hold Harmless Provision (2006),Kentucky,2016,15900980,21
5782727,2952487,1933943,274322,4692373,970096.6889,4,Hold Harmless Provision (2006),Kentucky,2015,15635852,21
5907747,3063071,1983860,273195,4673107,992824.8222,4,Hold Harmless Provision (2006),Kentucky,2017,15900980,21
5907747,3063071,1983860,273195,4673107,1015552.956,4,Hold Harmless Provision (2006),Kentucky,2018,15900980,21
5907747,3063071,1983860,273195,4673107,1038281.089,4,Hold Harmless Provision (2006),Kentucky,2019,15900980,21
5774297,2993879,1920451,276343,4726948,925200.8056,4,Hold Harmless Provision (2006),Louisiana,2016,15691918,22
5645998,2877419,1873003,277482,4746436,948419.0556,4,Hold Harmless Provision (2006),Louisiana,2015,15420338,22
5774297,2993879,1920451,276343,4726948,971637.3056,4,Hold Harmless Provision (2006),Louisiana,2017,15691918,22
5774297,2993879,1920451,276343,4726948,994855.5556,4,Hold Harmless Provision (2006),Louisiana,2018,15691918,22
