Congregate Meals,Home Meals,NFCSP,Preventive Services,Supportive Services,pop60,scenarioId,scenario,State,Year,Total Title III,id
9065517,4580164,3047196,401635,7030920,1386197,3,Hold Harmless Provision - Reauthorization + 25 millions ,Tennessee,2019,24125432,47
27374192,13976441,8944706,1176030,20116444,4122541,3,Hold Harmless Provision - Reauthorization + 25 millions ,Texas,2015,71587813,48
28371616,14710221,9329588,1171202,20033849,4452722,3,Hold Harmless Provision - Reauthorization + 25 millions ,Texas,2016,73616476,48
29120127,14712339,9788162,1290129,22584623,4452722,3,Hold Harmless Provision - Reauthorization + 25 millions ,Texas,2017,77495380,48
29120125,14712338,9788161,1290127,22584621,4452722,3,Hold Harmless Provision - Reauthorization + 25 millions ,Texas,2018,77495372,48
29120124,14712337,9788160,1290126,22584620,4452722,3,Hold Harmless Provision - Reauthorization + 25 millions ,Texas,2019,77495367,48
2598736,1326836,865484,108008,1847519,391561,3,Hold Harmless Provision - Reauthorization + 25 millions ,Utah,2015,6746583,49
2688704,1394049,898325,107565,1839934,426513,3,Hold Harmless Provision - Reauthorization + 25 millions ,Utah,2016,6928577,49
2789330,1409251,937579,123577,2163313,426513,3,Hold Harmless Provision - Reauthorization + 25 millions ,Utah,2017,7423050,49
2789330,1409251,937578,123577,2163313,426513,3,Hold Harmless Provision - Reauthorization + 25 millions ,Utah,2018,7423049,49
2789330,1409251,937578,123577,2163313,426513,3,Hold Harmless Provision - Reauthorization + 25 millions ,Utah,2019,7423049,49
2177988,1075581,723622,98653,1728330,142183,3,Hold Harmless Provision - Reauthorization + 25 millions ,Vermont,2015,5804174,50
2219293,1120393,745401,98248,1721234,151361,3,Hold Harmless Provision - Reauthorization + 25 millions ,Vermont,2016,5904569,50
2219292,1120392,745400,98247,1721233,151361,3,Hold Harmless Provision - Reauthorization + 25 millions ,Vermont,2017,5904564,50
2217705,1120392,745400,98247,1719981,151361,3,Hold Harmless Provision - Reauthorization + 25 millions ,Vermont,2018,5901725,50
2217600,1120392,745400,98247,1719898,151361,3,Hold Harmless Provision - Reauthorization + 25 millions ,Vermont,2019,5901537,50
10098485,5155983,3338050,455052,7783846,1530619,3,Hold Harmless Provision - Reauthorization + 25 millions ,Virginia,2015,26831416,51
10366665,5374947,3458673,453184,7751887,1633947,3,Hold Harmless Provision - Reauthorization + 25 millions ,Virginia,2016,27405356,51
10685765,5398761,3591811,473418,8287532,1633947,3,Hold Harmless Provision - Reauthorization + 25 millions ,Virginia,2017,28437287,51
10685765,5398760,3591811,473418,8287531,1633947,3,Hold Harmless Provision - Reauthorization + 25 millions ,Virginia,2018,28437285,51
10685764,5398760,3591810,473417,8287531,1633947,3,Hold Harmless Provision - Reauthorization + 25 millions ,Virginia,2019,28437282,51
8792376,4489123,2846871,373189,6383531,1324632,3,Hold Harmless Provision - Reauthorization + 25 millions ,Washington,2015,22885090,53
9084261,4710042,2964870,371656,6357321,1422823,3,Hold Harmless Provision - Reauthorization + 25 millions ,Washington,2016,23488150,53
9305046,4701181,3127710,412247,7216691,1422823,3,Hold Harmless Provision - Reauthorization + 25 millions ,Washington,2017,24762875,53
9305046,4701181,3127709,412247,7216691,1422823,3,Hold Harmless Provision - Reauthorization + 25 millions ,Washington,2018,24762874,53
9305045,4701180,3127709,412247,7216690,1422823,3,Hold Harmless Provision - Reauthorization + 25 millions ,Washington,2019,24762871,53
3305947,1481111,987307,143702,2744934,441224,3,Hold Harmless Provision - Reauthorization + 25 millions ,West Virginia,2015,8663001,54
3305947,1523328,1001945,143112,2733663,459791,3,Hold Harmless Provision - Reauthorization + 25 millions ,West Virginia,2016,8707995,54
3006963,1519205,1010732,133219,2332103,459791,3,Hold Harmless Provision - Reauthorization + 25 millions ,West Virginia,2017,8002222,54
3006963,1519205,1010731,133219,2332102,459791,3,Hold Harmless Provision - Reauthorization + 25 millions ,West Virginia,2018,8002220,54
3006963,1519205,1010731,133219,2332102,459791,3,Hold Harmless Provision - Reauthorization + 25 millions ,West Virginia,2019,8002220,54
7716339,3939731,2680209,367330,6324484,1167837,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wisconsin,2015,21028093,55
7900689,4096379,2739575,365822,6298516,1242638,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wisconsin,2016,21400981,55
8126664,4105828,2731619,360041,6302776,1242638,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wisconsin,2017,21626928,55
8126663,4105827,2731619,360040,6302776,1242638,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wisconsin,2018,21626925,55
8126663,4105827,2731618,360040,6302775,1242638,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wisconsin,2019,21626923,55
2177988,1075581,723622,98653,1728330,111023,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wyoming,2015,5804174,56
2219293,1120393,745401,98248,1721234,120582,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wyoming,2016,5904569,56
2219292,1120392,745400,98247,1721233,120582,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wyoming,2017,5904564,56
2217705,1120392,745400,98247,1719981,120582,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wyoming,2018,5901725,56
2217600,1120392,745400,98247,1719898,120582,3,Hold Harmless Provision - Reauthorization + 25 millions ,Wyoming,2019,5901537,56
6099151,3114043,1914700,240388,4111937,909577,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2015,15480219,8
6334621,3284398,2000285,239401,4095054,998824,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2016,15953759,8
6532157,3300237,2195657,289398,5066128,998824,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2017,17383577,8
6532157,3300236,2195657,289398,5066128,998824,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2018,17383576,8
6532156,3300236,2195656,289398,5066128,998824,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2019,17383574,8
6630460,3437786,2273071,311357,5325874,1044134,4,Hold Harmless Provision (2006),Alabama,2016,17978548,1
6491586,3314409,2210499,312641,5347831,992442,4,Hold Harmless Provision (2006),Alabama,2015,17676966,1
6630460,3437786,2273071,311357,5325874,1044134,4,Hold Harmless Provision (2006),Alabama,2017,17978548,1
6630460,3437786,2273071,311357,5325874,1044134,4,Hold Harmless Provision (2006),Alabama,2018,17978548,1
6630460,3437786,2273071,311357,5325874,1044134,4,Hold Harmless Provision (2006),Alabama,2019,17978548,1
2219293,1120393,745401,98248,1721234,110959,4,Hold Harmless Provision (2006),Alaska,2016,5904569,2
2177988,1075581,723622,98653,1728330,101962,4,Hold Harmless Provision (2006),Alaska,2015,5804174,2
2219293,1120393,745401,98248,1721234,110959,4,Hold Harmless Provision (2006),Alaska,2017,5904569,2
2219293,1120393,745401,98248,1721234,110959,4,Hold Harmless Provision (2006),Alaska,2018,5904569,2
2219293,1120393,745401,98248,1721234,110959,4,Hold Harmless Provision (2006),Alaska,2019,5904569,2
9321402,4832995,3337314,378742,6478530,1453606,4,Hold Harmless Provision (2006),Arizona,2016,24348983,4
8987114,4588551,3171015,380303,6505241,1345111,4,Hold Harmless Provision (2006),Arizona,2015,23632224,4
9321402,4832995,3337314,378742,6478530,1453606,4,Hold Harmless Provision (2006),Arizona,2017,24348983,4
9321402,4832995,3337314,378742,6478530,1453606,4,Hold Harmless Provision (2006),Arizona,2018,24348983,4
9321402,4832995,3337314,378742,6478530,1453606,4,Hold Harmless Provision (2006),Arizona,2019,24348983,4
4163564,2123029,1442327,197733,3450663,642272,4,Hold Harmless Provision (2006),Arkansas,2016,11377316,5
4163564,2057220,1406669,198548,3464889,615931,4,Hold Harmless Provision (2006),Arkansas,2015,11290890,5
4163564,2123029,1442327,197733,3450663,642272,4,Hold Harmless Provision (2006),Arkansas,2017,11377316,5
4163564,2123029,1442327,197733,3450663,642272,4,Hold Harmless Provision (2006),Arkansas,2018,11377316,5
4163564,2123029,1442327,197733,3450663,642272,4,Hold Harmless Provision (2006),Arkansas,2019,11377316,5
45080598,23373558,15350031,1992449,34081746,7089458,4,Hold Harmless Provision (2006),California,2016,119878382,6
43618817,22270459,14793851,2000665,34222266,6585577,4,Hold Harmless Provision (2006),California,2015,116906058,6
45080598,23373558,15350031,1992449,34081746,7089458,4,Hold Harmless Provision (2006),California,2017,119878382,6
45080598,23373558,15350031,1992449,34081746,7089458,4,Hold Harmless Provision (2006),California,2018,119878382,6
45080598,23373558,15350031,1992449,34081746,7089458,4,Hold Harmless Provision (2006),California,2019,119878382,6
6099151,3114043,1914700,240388,4111937,909577,4,Hold Harmless Provision (2006),Colorado,2015,15480219,8
6334621,3284398,2000285,239401,4095054,998824,4,Hold Harmless Provision (2006),Colorado,2016,15953759,8
6334621,3284398,2000285,239401,4095054,998824,4,Hold Harmless Provision (2006),Colorado,2017,15953759,8
6334621,3284398,2000285,239401,4095054,998824,4,Hold Harmless Provision (2006),Colorado,2018,15953759,8
6334621,3284398,2000285,239401,4095054,998824,4,Hold Harmless Provision (2006),Colorado,2019,15953759,8
5241452,2565047,1746824,244076,4341017,775540,4,Hold Harmless Provision (2006),Connecticut,2016,14138416,9
5241452,2487455,1717627,245082,4358914,747147,4,Hold Harmless Provision (2006),Connecticut,2015,14050530,9
5241452,2565047,1746824,244076,4341017,775540,4,Hold Harmless Provision (2006),Connecticut,2017,14138416,9
5241452,2565047,1746824,244076,4341017,775540,4,Hold Harmless Provision (2006),Connecticut,2018,14138416,9
5241452,2565047,1746824,244076,4341017,775540,4,Hold Harmless Provision (2006),Connecticut,2019,14138416,9
2219293,1120393,745401,98248,1721234,209572,4,Hold Harmless Provision (2006),Delaware,2016,5904569,10
2177988,1075581,723622,98653,1728330,196251,4,Hold Harmless Provision (2006),Delaware,2015,5804174,10
2219293,1120393,745401,98248,1721234,209572,4,Hold Harmless Provision (2006),Delaware,2017,5904569,10
2219293,1120393,745401,98248,1721234,209572,4,Hold Harmless Provision (2006),Delaware,2018,5904569,10
2219293,1120393,745401,98248,1721234,209572,4,Hold Harmless Provision (2006),Delaware,2019,5904569,10
2219293,1120393,745401,98248,1721234,107162,4,Hold Harmless Provision (2006),District of Columbia,2016,5904569,11
2177988,1075581,723622,98653,1728330,103933,4,Hold Harmless Provision (2006),District of Columbia,2015,5804174,11
2219293,1120393,745401,98248,1721234,107162,4,Hold Harmless Provision (2006),District of Columbia,2017,5904569,11
2219293,1120393,745401,98248,1721234,107162,4,Hold Harmless Provision (2006),District of Columbia,2018,5904569,11
2219293,1120393,745401,98248,1721234,107162,4,Hold Harmless Provision (2006),District of Columbia,2019,5904569,11
32045414,16615026,12143606,1455604,24898663,5030334,4,Hold Harmless Provision (2006),Florida,2016,87158313,12
31088385,15872796,11694400,1461605,25001315,4704915,4,Hold Harmless Provision (2006),Florida,2015,85118501,12
32045414,16615026,12143606,1455604,24898663,5030334,4,Hold Harmless Provision (2006),Florida,2017,87158313,12
32045414,16615026,12143606,1455604,24898663,5030334,4,Hold Harmless Provision (2006),Florida,2018,87158313,12
32045414,16615026,12143606,1455604,24898663,5030334,4,Hold Harmless Provision (2006),Florida,2019,87158313,12
11449654,5936459,3681542,455734,7795519,1803128,4,Hold Harmless Provision (2006),Georgia,2016,29318908,13
11081426,5657844,3522925,457613,7827659,1664503,4,Hold Harmless Provision (2006),Georgia,2015,28547467,13
11449654,5936459,3681542,455734,7795519,1803128,4,Hold Harmless Provision (2006),Georgia,2017,29318908,13
11449654,5936459,3681542,455734,7795519,1803128,4,Hold Harmless Provision (2006),Georgia,2018,29318908,13
11449654,5936459,3681542,455734,7795519,1803128,4,Hold Harmless Provision (2006),Georgia,2019,29318908,13
2219293,1120393,745401,98248,1721234,316555,4,Hold Harmless Provision (2006),Hawaii,2016,5904569,15
2177988,1075581,723622,98653,1728330,298039,4,Hold Harmless Provision (2006),Hawaii,2015,5804174,15
2219293,1120393,745401,98248,1721234,316555,4,Hold Harmless Provision (2006),Hawaii,2017,5904569,15
2219293,1120393,745401,98248,1721234,316555,4,Hold Harmless Provision (2006),Hawaii,2018,5904569,15
2219293,1120393,745401,98248,1721234,316555,4,Hold Harmless Provision (2006),Hawaii,2019,5904569,15
2219293,1120393,745401,98248,1721234,334722,4,Hold Harmless Provision (2006),Idaho,2016,5904569,16
2177988,1075581,723622,98653,1728330,305498,4,Hold Harmless Provision (2006),Idaho,2015,5804174,16
2219293,1120393,745401,98248,1721234,334722,4,Hold Harmless Provision (2006),Idaho,2017,5904569,16
2219293,1120393,745401,98248,1721234,334722,4,Hold Harmless Provision (2006),Idaho,2018,5904569,16
2219293,1120393,745401,98248,1721234,334722,4,Hold Harmless Provision (2006),Idaho,2019,5904569,16
17286541,8373552,5564836,786094,14316068,2534142,4,Hold Harmless Provision (2006),Illinois,2016,46327091,17
17286541,8085366,5457691,789335,14375090,2406456,4,Hold Harmless Provision (2006),Illinois,2015,45994023,17
17286541,8373552,5564836,786094,14316068,2534142,4,Hold Harmless Provision (2006),Illinois,2017,46327091,17
17286541,8373552,5564836,786094,14316068,2534142,4,Hold Harmless Provision (2006),Illinois,2018,46327091,17
17286541,8373552,5564836,786094,14316068,2534142,4,Hold Harmless Provision (2006),Illinois,2019,46327091,17
8499079,4406634,2906109,399161,6827801,1330640,4,Hold Harmless Provision (2006),Indiana,2016,23038784,18
8321546,4248732,2844470,400806,6855951,1262685,4,Hold Harmless Provision (2006),Indiana,2015,22671505,18
8499079,4406634,2906109,399161,6827801,1330640,4,Hold Harmless Provision (2006),Indiana,2017,23038784,18
8499079,4406634,2906109,399161,6827801,1330640,4,Hold Harmless Provision (2006),Indiana,2018,23038784,18
8499079,4406634,2906109,399161,6827801,1330640,4,Hold Harmless Provision (2006),Indiana,2019,23038784,18
5081501,2260928,1575411,217047,4199620,682528,4,Hold Harmless Provision (2006),Iowa,2016,13334507,19
5081501,2189131,1555744,217942,4216934,655639,4,Hold Harmless Provision (2006),Iowa,2015,13261252,19
5081501,2260928,1575411,217047,4199620,682528,4,Hold Harmless Provision (2006),Iowa,2017,13334507,19
5081501,2260928,1575411,217047,4199620,682528,4,Hold Harmless Provision (2006),Iowa,2018,13334507,19
5081501,2260928,1575411,217047,4199620,682528,4,Hold Harmless Provision (2006),Iowa,2019,13334507,19
4089903,1932025,1310132,179147,3383554,589903,4,Hold Harmless Provision (2006),Kansas,2016,10894761,20
4089903,1863982,1284858,179886,3397503,556409,4,Hold Harmless Provision (2006),Kansas,2015,10816132,20
4089903,1932025,1310132,179147,3383554,589903,4,Hold Harmless Provision (2006),Kansas,2017,10894761,20
4089903,1932025,1310132,179147,3383554,589903,4,Hold Harmless Provision (2006),Kansas,2018,10894761,20
4089903,1932025,1310132,179147,3383554,589903,4,Hold Harmless Provision (2006),Kansas,2019,10894761,20
5907747,3063071,1983860,273195,4673107,921666,4,Hold Harmless Provision (2006),Kentucky,2016,15900980,21
5782727,2952487,1933943,274322,4692373,876654,4,Hold Harmless Provision (2006),Kentucky,2015,15635852,21
5907747,3063071,1983860,273195,4673107,921666,4,Hold Harmless Provision (2006),Kentucky,2017,15900980,21
5907747,3063071,1983860,273195,4673107,921666,4,Hold Harmless Provision (2006),Kentucky,2018,15900980,21
5907747,3063071,1983860,273195,4673107,921666,4,Hold Harmless Provision (2006),Kentucky,2019,15900980,21
5774297,2993879,1920451,276343,4726948,904815,4,Hold Harmless Provision (2006),Louisiana,2016,15691918,22
5645998,2877419,1873003,277482,4746436,855795,4,Hold Harmless Provision (2006),Louisiana,2015,15420338,22
5774297,2993879,1920451,276343,4726948,904815,4,Hold Harmless Provision (2006),Louisiana,2017,15691918,22
5774297,2993879,1920451,276343,4726948,904815,4,Hold Harmless Provision (2006),Louisiana,2018,15691918,22
5774297,2993879,1920451,276343,4726948,904815,4,Hold Harmless Provision (2006),Louisiana,2019,15691918,22
2219293,1131578,745401,98437,1721234,341152,4,Hold Harmless Provision (2006),Maine,2016,5915943,23
2177988,1086911,723622,98843,1728330,322834,4,Hold Harmless Provision (2006),Maine,2015,5815694,23
2219293,1131578,745401,98437,1721234,341152,4,Hold Harmless Provision (2006),Maine,2017,5915943,23
2219293,1131578,745401,98437,1721234,341152,4,Hold Harmless Provision (2006),Maine,2018,5915943,23
2219293,1131578,745401,98437,1721234,341152,4,Hold Harmless Provision (2006),Maine,2019,5915943,23
7466055,3871028,2496960,337509,5773227,1171841,4,Hold Harmless Provision (2006),Maryland,2016,19944779,24
7289263,3721679,2421098,338901,5797028,1101014,4,Hold Harmless Provision (2006),Maryland,2015,19567969,24
7466055,3871028,2496960,337509,5773227,1171841,4,Hold Harmless Provision (2006),Maryland,2017,19944779,24
7466055,3871028,2496960,337509,5773227,1171841,4,Hold Harmless Provision (2006),Maryland,2018,19944779,24
7466055,3871028,2496960,337509,5773227,1171841,4,Hold Harmless Provision (2006),Maryland,2019,19944779,24
9780267,4708313,3160073,434993,8091074,1429054,4,Hold Harmless Provision (2006),Massachusetts,2016,26174720,25
9780267,4545091,3095082,436787,8124432,1351430,4,Hold Harmless Provision (2006),Massachusetts,2015,25981659,25
9780267,4708313,3160073,434993,8091074,1429054,4,Hold Harmless Provision (2006),Massachusetts,2017,26174720,25
9780267,4708313,3160073,434993,8091074,1429054,4,Hold Harmless Provision (2006),Massachusetts,2018,26174720,25
9780267,4708313,3160073,434993,8091074,1429054,4,Hold Harmless Provision (2006),Massachusetts,2019,26174720,25
13819524,7165199,4726418,648562,11093893,2173764,4,Hold Harmless Provision (2006),Michigan,2016,37453596,26
13533437,6909767,4622288,651235,11139631,2056917,4,Hold Harmless Provision (2006),Michigan,2015,36856358,26
13819524,7165199,4726418,648562,11093893,2173764,4,Hold Harmless Provision (2006),Michigan,2017,37453596,26
13819524,7165199,4726418,648562,11093893,2173764,4,Hold Harmless Provision (2006),Michigan,2018,37453596,26
13819524,7165199,4726418,648562,11093893,2173764,4,Hold Harmless Provision (2006),Michigan,2019,37453596,26
7072298,3666871,2442543,316895,5420599,1105223,4,Hold Harmless Provision (2006),Minnesota,2016,18919206,27
6892698,3519205,2381981,318201,5442947,1039047,4,Hold Harmless Provision (2006),Minnesota,2015,18555032,27
7072298,3666871,2442543,316895,5420599,1105223,4,Hold Harmless Provision (2006),Minnesota,2017,18919206,27
7072298,3666871,2442543,316895,5420599,1105223,4,Hold Harmless Provision (2006),Minnesota,2018,18919206,27
7072298,3666871,2442543,316895,5420599,1105223,4,Hold Harmless Provision (2006),Minnesota,2019,18919206,27
3891114,1993637,1311331,183404,3225660,599028,4,Hold Harmless Provision (2006),Mississippi,2016,10605146,28
3891114,1922056,1278829,184160,3238959,572994,4,Hold Harmless Provision (2006),Mississippi,2015,10515118,28
3891114,1993637,1311331,183404,3225660,599028,4,Hold Harmless Provision (2006),Mississippi,2017,10605146,28
3891114,1993637,1311331,183404,3225660,599028,4,Hold Harmless Provision (2006),Mississippi,2018,10605146,28
3891114,1993637,1311331,183404,3225660,599028,4,Hold Harmless Provision (2006),Mississippi,2019,10605146,28
8467047,4298337,2914714,395543,7016089,1303066,4,Hold Harmless Provision (2006),Missouri,2016,23091730,29
8467047,4151744,2847841,397174,7045015,1241784,4,Hold Harmless Provision (2006),Missouri,2015,22908821,29
8467047,4298337,2914714,395543,7016089,1303066,4,Hold Harmless Provision (2006),Missouri,2017,23091730,29
8467047,4298337,2914714,395543,7016089,1303066,4,Hold Harmless Provision (2006),Missouri,2018,23091730,29
8467047,4298337,2914714,395543,7016089,1303066,4,Hold Harmless Provision (2006),Missouri,2019,23091730,29
2219293,1120393,745401,98248,1721234,241643,4,Hold Harmless Provision (2006),Montana,2016,5904569,30
2177988,1075581,723622,98653,1728330,226433,4,Hold Harmless Provision (2006),Montana,2015,5804174,30
2219293,1120393,745401,98248,1721234,241643,4,Hold Harmless Provision (2006),Montana,2017,5904569,30
2219293,1120393,745401,98248,1721234,241643,4,Hold Harmless Provision (2006),Montana,2018,5904569,30
2219293,1120393,745401,98248,1721234,241643,4,Hold Harmless Provision (2006),Montana,2019,5904569,30
2738802,1260729,859814,116724,2261944,378569,4,Hold Harmless Provision (2006),Nebraska,2016,7238013,31
2738802,1216914,845425,117205,2271270,361845,4,Hold Harmless Provision (2006),Nebraska,2015,7189616,31
2738802,1260729,859814,116724,2261944,378569,4,Hold Harmless Provision (2006),Nebraska,2017,7238013,31
2738802,1260729,859814,116724,2261944,378569,4,Hold Harmless Provision (2006),Nebraska,2018,7238013,31
2738802,1260729,859814,116724,2261944,378569,4,Hold Harmless Provision (2006),Nebraska,2019,7238013,31
3612643,1873096,1182221,141827,2426000,565952,4,Hold Harmless Provision (2006),Nevada,2016,9235787,32
3469542,1771444,1117962,142412,2436002,521939,4,Hold Harmless Provision (2006),Nevada,2015,8937362,32
3612643,1873096,1182221,141827,2426000,565952,4,Hold Harmless Provision (2006),Nevada,2017,9235787,32
3612643,1873096,1182221,141827,2426000,565952,4,Hold Harmless Provision (2006),Nevada,2018,9235787,32
3612643,1873096,1182221,141827,2426000,565952,4,Hold Harmless Provision (2006),Nevada,2019,9235787,32
2219293,1120393,745401,98248,1721234,303353,4,Hold Harmless Provision (2006),New Hampshire,2016,5904569,33
2177988,1075581,723622,98653,1728330,282709,4,Hold Harmless Provision (2006),New Hampshire,2015,5804174,33
2219293,1120393,745401,98248,1721234,303353,4,Hold Harmless Provision (2006),New Hampshire,2017,5904569,33
2219293,1120393,745401,98248,1721234,303353,4,Hold Harmless Provision (2006),New Hampshire,2018,5904569,33
2219293,1120393,745401,98248,1721234,303353,4,Hold Harmless Provision (2006),New Hampshire,2019,5904569,33
12190488,6062752,4110299,580295,10115423,1843602,4,Hold Harmless Provision (2006),New Jersey,2016,33059257,34
12190488,5863371,4034488,582688,10157127,1757126,4,Hold Harmless Provision (2006),New Jersey,2015,32828162,34
12190488,6062752,4110299,580295,10115423,1843602,4,Hold Harmless Provision (2006),New Jersey,2017,33059257,34
12190488,6062752,4110299,580295,10115423,1843602,4,Hold Harmless Provision (2006),New Jersey,2018,33059257,34
12190488,6062752,4110299,580295,10115423,1843602,4,Hold Harmless Provision (2006),New Jersey,2019,33059257,34
2806521,1455136,950483,119055,2036483,449138,4,Hold Harmless Provision (2006),New Mexico,2016,7367678,35
2736402,1397125,916363,119546,2044879,422257,4,Hold Harmless Provision (2006),New Mexico,2015,7214315,35
2806521,1455136,950483,119055,2036483,449138,4,Hold Harmless Provision (2006),New Mexico,2017,7367678,35
2806521,1455136,950483,119055,2036483,449138,4,Hold Harmless Provision (2006),New Mexico,2018,7367678,35
2806521,1455136,950483,119055,2036483,449138,4,Hold Harmless Provision (2006),New Mexico,2019,7367678,35
28963855,13395710,9061943,1286483,23934312,4054089,4,Hold Harmless Provision (2006),New York,2016,76642303,36
28963855,12985216,8915220,1291787,24032989,3879677,4,Hold Harmless Provision (2006),New York,2015,76189067,36
28963855,13395710,9061943,1286483,23934312,4054089,4,Hold Harmless Provision (2006),New York,2017,76642303,36
28963855,13395710,9061943,1286483,23934312,4054089,4,Hold Harmless Provision (2006),New York,2018,76642303,36
28963855,13395710,9061943,1286483,23934312,4054089,4,Hold Harmless Provision (2006),New York,2019,76642303,36
13077861,6780659,4417060,539844,9234231,2035198,4,Hold Harmless Provision (2006),North Carolina,2016,34049655,37
12708685,6488673,4251733,542069,9272301,1911079,4,Hold Harmless Provision (2006),North Carolina,2015,33263461,37
13077861,6780659,4417060,539844,9234231,2035198,4,Hold Harmless Provision (2006),North Carolina,2017,34049655,37
13077861,6780659,4417060,539844,9234231,2035198,4,Hold Harmless Provision (2006),North Carolina,2018,34049655,37
13077861,6780659,4417060,539844,9234231,2035198,4,Hold Harmless Provision (2006),North Carolina,2019,34049655,37
2219293,1120393,745401,98248,1721234,147423,4,Hold Harmless Provision (2006),North Dakota,2016,5904569,38
2177988,1075581,723622,98653,1728330,140985,4,Hold Harmless Provision (2006),North Dakota,2015,5804174,38
2219293,1120393,745401,98248,1721234,147423,4,Hold Harmless Provision (2006),North Dakota,2017,5904569,38
2219293,1120393,745401,98248,1721234,147423,4,Hold Harmless Provision (2006),North Dakota,2018,5904569,38
2219293,1120393,745401,98248,1721234,147423,4,Hold Harmless Provision (2006),North Dakota,2019,5904569,38
16393785,8368820,5598512,781158,13618168,2526094,4,Hold Harmless Provision (2006),Ohio,2016,44760443,39
16393785,8089852,5508674,784378,13674313,2416119,4,Hold Harmless Provision (2006),Ohio,2015,44451002,39
16393785,8368820,5598512,781158,13618168,2526094,4,Hold Harmless Provision (2006),Ohio,2017,44760443,39
16393785,8368820,5598512,781158,13618168,2526094,4,Hold Harmless Provision (2006),Ohio,2018,44760443,39
16393785,8368820,5598512,781158,13618168,2526094,4,Hold Harmless Provision (2006),Ohio,2019,44760443,39
5080736,2594510,1744261,240576,4216778,782886,4,Hold Harmless Provision (2006),Oklahoma,2016,13876861,40
5080736,2510093,1700964,241568,4234163,748495,4,Hold Harmless Provision (2006),Oklahoma,2015,13767524,40
5080736,2594510,1744261,240576,4216778,782886,4,Hold Harmless Provision (2006),Oklahoma,2017,13876861,40
5080736,2594510,1744261,240576,4216778,782886,4,Hold Harmless Provision (2006),Oklahoma,2018,13876861,40
5080736,2594510,1744261,240576,4216778,782886,4,Hold Harmless Provision (2006),Oklahoma,2019,13876861,40
5747906,2980196,1907586,238225,4074931,907556,4,Hold Harmless Provision (2006),Oregon,2016,14948844,41
5570464,2844111,1837888,239207,4091731,838574,4,Hold Harmless Provision (2006),Oregon,2015,14583401,41
5747906,2980196,1907586,238225,4074931,907556,4,Hold Harmless Provision (2006),Oregon,2017,14948844,41
5747906,2980196,1907586,238225,4074931,907556,4,Hold Harmless Provision (2006),Oregon,2018,14948844,41
5747906,2980196,1907586,238225,4074931,907556,4,Hold Harmless Provision (2006),Oregon,2019,14948844,41
21279716,9781330,6779539,951872,17622920,2962353,4,Hold Harmless Provision (2006),Pennsylvania,2016,56415377,42
21279716,9481622,6690013,955797,17695575,2832438,4,Hold Harmless Provision (2006),Pennsylvania,2015,56102723,42
21279716,9781330,6779539,951872,17622920,2962353,4,Hold Harmless Provision (2006),Pennsylvania,2017,56415377,42
21279716,9781330,6779539,951872,17622920,2962353,4,Hold Harmless Provision (2006),Pennsylvania,2018,56415377,42
21279716,9781330,6779539,951872,17622920,2962353,4,Hold Harmless Provision (2006),Pennsylvania,2019,56415377,42
2219293,1120393,745401,98248,1721234,233796,4,Hold Harmless Provision (2006),Rhode Island,2016,5904569,44
2177988,1075581,723622,98653,1728330,222236,4,Hold Harmless Provision (2006),Rhode Island,2015,5804174,44
2219293,1120393,745401,98248,1721234,233796,4,Hold Harmless Provision (2006),Rhode Island,2017,5904569,44
2219293,1120393,745401,98248,1721234,233796,4,Hold Harmless Provision (2006),Rhode Island,2018,5904569,44
2219293,1120393,745401,98248,1721234,233796,4,Hold Harmless Provision (2006),Rhode Island,2019,5904569,44
6804818,3528187,2264508,276092,4722656,1070183,4,Hold Harmless Provision (2006),South Carolina,2016,17596261,45
6580629,3359871,2166066,277230,4742126,992727,4,Hold Harmless Provision (2006),South Carolina,2015,17125922,45
6804818,3528187,2264508,276092,4722656,1070183,4,Hold Harmless Provision (2006),South Carolina,2017,17596261,45
6804818,3528187,2264508,276092,4722656,1070183,4,Hold Harmless Provision (2006),South Carolina,2018,17596261,45
6804818,3528187,2264508,276092,4722656,1070183,4,Hold Harmless Provision (2006),South Carolina,2019,17596261,45
2219293,1120393,745401,98248,1721234,181704,4,Hold Harmless Provision (2006),South Dakota,2016,5904569,46
2177988,1075581,723622,98653,1728330,171950,4,Hold Harmless Provision (2006),South Dakota,2015,5804174,46
2219293,1120393,745401,98248,1721234,181704,4,Hold Harmless Provision (2006),South Dakota,2017,5904569,46
2219293,1120393,745401,98248,1721234,181704,4,Hold Harmless Provision (2006),South Dakota,2018,5904569,46
